,bookID,title,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,publisher,language_name,author,genre
1612,5548,What Do You Care What Other People Think?,4.27,256,15700,556,2001-01-11,W.W. Norton & Company,English,Richard P. Feynman,Science
1613,5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,4.25,512,1874,93,2005-04-05,Basic Books,English,Richard P. Feynman,Science
1614,5552,QED: The Strange Theory of Light and Matter,4.24,158,13463,320,1988-10-21,Princeton University Press,English,Richard P. Feynman,Science
1615,5554,Kiffe Kiffe Demain (French Edition),3.4,182,19,1,2005-10-01,French & European Publications,French,FaÃ¯za GuÃ¨ne,Fiction
1616,5558,iWoz,3.87,313,3536,375,2006-09-17,W. W. Norton  Company,English,Steve Wozniak,Biography
1617,5571,Cradle to Cradle: Remaking the Way We Make Things,4.11,193,9017,820,2002-04-22,North Point Press,English,William McDonough,Nonfiction
1618,5575,Cradle and All,3.86,384,27869,869,2001-02-01,Vision,English,James Patterson,Mystery
1619,5585,The Creation of the American Republic  1776-1787,4.12,675,1792,43,1998-04-06,Omohundro Institute and University of North Carolina Press,English,Gordon S. Wood,History
1620,5587,Power  Faith  and Fantasy: America in the Middle East 1776 to the Present,3.98,832,1510,216,2007-01-16,W. W. Norton  Company,English,Michael B. Oren,History
1621,5595,Problems of the Self: Philosophical Papers 1956 1972,3.97,276,57,2,1976-03-25,Cambridge University Press,English,Bernard Williams,Philosophy
1622,5598,Moral Luck: Philosophical Papers 1973-1980,4.09,188,114,5,1981-03-12,Cambridge University Press,English,Bernard Williams,Philosophy
1623,5599,Ethics and the Limits of Philosophy,4.06,230,556,20,1986-03-15,Harvard University Press,English,Bernard Williams,Philosophy
1624,5606,On Rhetoric and Language: Four Key Dialogues,4.2,232,10,1,1999-07-01,Routledge,English,Jean Nienkamp,Philosophy
1625,5635,The Norton Anthology of Modern and Contemporary Poetry,4.23,1136,286,21,2003-04-17,W. W. Norton  Company,English,Jahan Ramazani,Poetry
1626,5653,The Elephant War,3.67,256,19,3,2000-10-01,Jane Nissen Books,English,Gillian Avery,blank
1627,5659,The Wind in the Willows,3.99,197,147748,3490,2005-10-27,Penguin Books,English,Kenneth Grahame,Classics
1628,5660,The Everyman Anthology of Poetry for Children,4.14,379,22,4,1994-09-27,Everyman's Library,English,Gillian Avery,Poetry
1629,5661,Holiday Romance and Other Writings for Children,3.32,368,8,3,1995-05-01,Everyman Paperback Classics,English,Charles Dickens,Classics
1630,5665,Ideas Have Consequences,4.16,198,970,105,1984-09-28,University Of Chicago Press,English,Richard M. Weaver,Philosophy
1631,5671,The Ethics of Rhetoric,4.14,240,65,9,1995-11-03,Routledge,English,Richard M. Weaver,Philosophy
1632,5678,Manliness,3.39,304,177,31,2006-03-11,Yale University Press,English,Harvey Mansfield,Philosophy
1633,5685,Anna Karenina,4.05,838,2415,397,2001-12-01,Penguin Books,English,Leo Tolstoy,Classics
1634,5691,The Brothers Karamazov,4.32,796,443,55,1992-01-16,Vintage Classics,English,Fyodor Dostoyevsky,Classics
1635,5693,Selected Stories of Anton Chekhov,4.35,467,27027,466,2000-10-31,Modern Library,English,Anton Chekhov,Short Stories
1636,5694,Mother Maria Skobtsova: Essential Writings,4.31,192,62,9,2002-10-01,Orbis Books,English,Maria Skobtsova,Religion
1637,5696,What is Art?,3.72,230,127,24,1995-08-31,Penguin Classics,English,Leo Tolstoy,Philosophy
1638,5697,The Complete Short Novels,4.47,548,10580,118,2005-08-18,Vintage Classics,English,Anton Chekhov,Fiction
1639,5698,The Double and The Gambler,4.16,344,2486,99,2007-01-16,Vintage Classics,English,Fyodor Dostoyevsky,Fiction
1640,5700,The Adolescent,3.94,647,3568,159,2004-12-07,Vintage,English,Fyodor Dostoyevsky,Classics
1641,5712,If I Die in a Combat Zone,3.95,208,11,0,2003-04-07,Flamingo,English,Tim O'Brien,Nonfiction
1642,5713,If I Die In A Combat Zone,3.95,208,53,4,1995-04-24,Flamingo,English,Tim O'Brien,Nonfiction
1643,5720,Rainbow Six (John Clark  #2; Jack Ryan Universe  #10),4.09,912,40815,908,1999-09-01,Berkley Books,English,Tom Clancy,Fiction
1644,5728,Child of War  Woman of Peace,3.8,388,186,22,1993-12-01,Anchor,English,Le Ly Hayslip,Nonfiction
1645,5729,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,4.12,400,2593,252,1993-11-01,Plume,English,Le Ly Hayslip,Nonfiction
1646,5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement,4.22,208,86,4,2000-06-01,University of Washington Press,English,Craig Scharlin,History
1647,5736,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,4.13,424,7072,453,2004-02-03,Delta,English,Anne Moody,Nonfiction
1648,5738,I'm Too Young To Be Seventy,3.93,64,237,45,2005-10-12,Simon  Schuster,English,Judith Viorst,Poetry
1649,5743,Seventy-Seven Clocks (Bryant & May #3),3.89,496,2095,188,2005-11-29,Bantam Books,English,Christopher Fowler,Mystery
1650,5752,The Blank Slate: The Modern Denial of Human Nature,4.08,528,18793,721,2003-08-26,Penguin Books,English,Steven Pinker,Psychology
1651,5755,The Language Instinct: How the Mind Creates Language,4.03,448,15441,693,2000-11-07,Harper Perennial Modern Classics,English,Steven Pinker,Nonfiction
1652,5756,Learnability and Cognition: The Acquisition of Argument Structure,3.75,432,50,1,1991-08-28,Bradford Book,English,Steven Pinker,Psychology
1653,5759,Fight Club,4.19,218,388782,9654,2005-10-17,W.W. Norton & Company (NYC),English,Chuck Palahniuk,Fiction
1654,5766,BSD Hacks,3.8,450,42,5,2004-05-31,O'Reilly Media,English,Lavigne,Technical
1655,5770,The Design and Implementation of the 4.3BSD UNIX Operating System,4.26,471,27,2,1989-06-01,Addison Wesley Publishing Company,English,Samuel J. Leffler,Computer Science
1656,5776,Choke,3.84,352,2288,96,1996-09-12,HarperTorch,English,Stuart Woods,Mystery
1657,5777,Choke Point: A Brinker Mystery (Brinker P.I.),3.22,272,3,0,2004-10-05,St. Martin's Minotaur,English,James C. Mitchell,Fiction
1658,5787,The Aleph and Other Stories,4.38,210,20259,460,2004-07-27,Penguin Classics,English,Jorge Luis Borges,Short Stories
1659,5794,El Aleph,4.38,253,146,9,2007-09-01,Planeta Publishing,Spanish,Jorge Luis Borges,Short Stories
1660,5797,Vanity Fair,3.79,867,102877,2286,2003-01-30,Penguin Books,English,William Makepeace Thackeray,Classics
1661,5799,Vanity Fair,3.79,696,553,97,2003-11-01,Barnes  Noble Classics,English,William Makepeace Thackeray,Classics
1662,5800,Vanity Fair,3.79,672,296,34,1998-10-03,Penguin Books,English,William Makepeace Thackeray,Classics
1663,5805,V for Vendetta,4.25,296,234954,4058,2005-11-01,Vertigo,English,Alan Moore,Graphic Novels
1664,5809,V.,3.96,640,15174,561,2001-01-02,Contemporary French Fiction,French,Thomas Pynchon,Fiction
1665,5810,Girl in the Shadows (Shadows  #2),3.81,400,5,1,2006-03-07,Pocket Books,English,V.C. Andrews,Fiction
1666,5812,V for Vendetta,4.15,358,2980,118,2006-03-01,Pocket Star Books,English,Steve Moore,Fiction
1667,5813,Heaven (Casteel  #1),4.03,464,13,0,1997-04-01,Pocket Books,English,V.C. Andrews,Fiction
1668,5814,Slow Learner: Early Stories,3.5,208,3169,161,1995-02-16,Vintage Classics,English,Thomas Pynchon,Fiction
1669,5816,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,4.01,424,152,26,2006-11-01,University of Georgia Press,English,Steven Weisenburger,Nonfiction
1670,5821,Casino Royale,3.73,181,371,43,2004-06-03,Penguin Books  Limited (UK),English,Ian Fleming,Fiction
1671,5824,Casino Royale,3.7,96,110,10,2005-06-01,Titan Books,English,Anthony Hern,Graphic Novels
1672,5826,Bel Canto,3.93,352,218195,13012,2005-08-02,Harper Perennial,English,Ann Patchett,Fiction
1673,5835,Guerilla Film Makers Movie Blueprint,4.2,608,50,1,2003-06-20,Bloomsbury Academic,English,Chris          Jones,Reference
1674,5838,Mini-Manual of the Urban Guerrilla,3.31,66,127,13,2002-09-09,Abraham Guillen Press,English,Carlos Marighella,Politics
1675,5843,The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),3.13,264,37,7,2006-02-01,Apress,English,Christopher   Duncan,Programming
1676,5845,A Bend in the River,3.77,326,13147,690,2002-05-10,Picador USA,English,V.S. Naipaul,Fiction
1677,5848,The Middle Passage,3.61,256,461,35,2002-01-08,Vintage,English,V.S. Naipaul,Travel
1678,5851,Magic Seeds,3.13,280,715,104,2005-11-08,Vintage,English,V.S. Naipaul,Fiction
1679,5853,Half a Life,3.25,224,3078,301,2009-04-23,Vintage International,English,V.S. Naipaul,Fiction
1680,5855,North of South: An African Journey,3.89,352,279,33,1996-09-26,Penguin Classics,English,Shiva Naipaul,Travel
1681,5863,V.S. Naipaul,2.0,240,0,0,2003-10-10,Palgrave Macmillan,English,Bruce Alvin King,blank
1682,5874,Regeneration Through Violence: The Mythology of the American Frontier  1600â1860,4.3,670,163,16,2000-04-15,University of Oklahoma Press,English,Richard Slotkin,History
1683,5875,Regeneration (Species Imperative  #3),4.13,543,54,2,2006-05-02,DAW Hardcover,English,Julie E. Czerneda,Science Fiction
1684,5877,The Regeneration Trilogy (Regeneration  #1-3),4.38,592,1588,95,1996-01-01,Viking Books,English,Pat Barker,Historical Fiction
1685,5880,The Sparrow (The Sparrow  #1),4.16,506,664,103,1997-11-01,Black Swan,English,Mary Doria Russell,Science Fiction
1686,5881,The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),4.05,144,548,14,2006-12-01,Disney Press,English,Rob Kidd,Pirates
1687,5882,The Sword of CorteÌs (Pirates of the Caribbean: Jack Sparrow  #4),3.98,122,644,14,2006-10-01,Disney Press,English,Rob Kidd,Fantasy
1688,5883,The Pirate Chase (Pirates of the Caribbean: Jack Sparrow  #3),3.89,119,730,20,2006-08-01,Disney Press,English,Rob Kidd,Pirates
1689,5885,The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),3.86,123,859,27,2006-06-01,Disney Press,English,Rob Kidd,Fantasy
1690,5886,The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),3.83,135,1414,82,2006-06-01,Disney Press,English,Rob Kidd,Pirates
1691,5890,The Woman in White,4.0,672,108060,5168,2003-02-27,Penguin Classics,English,Wilkie Collins,Classics
1692,5891,The Woman in White,4.0,504,136,28,2005-04-15,Dover Publications,English,Wilkie Collins,Classics
1693,5893,The Woman in White,4.0,696,122,15,2006-04-20,Broadview Press Inc,English,Wilkie Collins,Classics
1694,5896,The Woman in White,4.0,635,624,136,2005-04-25,Barnes  Noble Classics,English,Wilkie Collins,Classics
1695,5898,The Lord of the Rings (The Lord of the Rings  #1-3),4.5,1200,682,43,2002-09-16,Not Avail,English,J.R.R. Tolkien,Fantasy
1696,5901,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,3.6,624,146,16,2004-10-17,W. W. Norton  Company,English,National Commission on Terrorist Attacks Upon The United States,History
1697,5907,The Hobbit  or There and Back Again,4.27,366,2530894,32871,2002-08-15,Houghton Mifflin,English,J.R.R. Tolkien,Fantasy
1698,5910,The Annotated Hobbit,4.27,411,121,16,2003-04-07,HarperCollins,English,J.R.R. Tolkien,Fantasy
1699,5911,Poems From The Hobbit,4.3,57,169,5,1999-12-13,Houghton Mifflin Harcourt,English,J.R.R. Tolkien,Fantasy
1700,5912,The Hobbit: Or There and Back Again,4.27,481,276,43,2003-09-01,Large Print Press,English,J.R.R. Tolkien,Fantasy
1701,5915,The Hobbit,4.27,277,3213,329,2007-09-17,HarperCollins,English,J.R.R. Tolkien,Fantasy
1702,5918,Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes,3.86,64,44,10,2013-06-19,Dover Publications,English,Harry Graham,Poetry
1703,5931,The Essential Neruda: Selected Poems,4.46,200,5149,210,2004-04-01,City Lights Publishers,English,Pablo Neruda,Poetry
1704,5932,Twenty Love Poems and a Song of Despair,4.3,70,37942,1105,2006-12-26,Penguin Classics,English,Pablo Neruda,Poetry
1705,5934,Veinte poemas de amor y una canciÃ³n desesperada; Cien sonetos de amor,4.3,160,1120,54,2002-01-22,Plaza y Janes,English,Pablo Neruda,Poetry
1706,5937,Love,4.46,43,1333,68,1995-06-16,Miramax Books,English,Pablo Neruda,Poetry
1707,5942,Anil's Ghost,3.57,311,13022,1013,2001-04-24,Vintage,English,Michael Ondaatje,Fiction
1708,5952,Waiting for My Cats to Die: A Memoir,3.67,320,177,28,2002-01-17,St. Martin's Griffin,English,Stacy Horn,Memoir
1709,5957,Narcissus and Goldmund,4.2,288,175,9,1993-06-01,Peter Owen Ltd,English,Hermann Hesse,Fiction
1710,5966,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,3.65,46,71,8,1995-11-01,Maxima New Media,English,Edward Lear,Poetry
1711,5969,A Sparrow Falls (Courtney #3),4.19,640,5019,91,2007-01-02,St. Martin's Paperbacks,English,Wilbur Smith,Fiction
1712,5970,Providence of a Sparrow: Lessons from a Life Gone to the Birds,4.33,304,228,44,2004-04-13,Anchor,English,Chris Chester,Birds
1713,5974,Sparrow Hawk Red,3.79,185,1,0,1995-04-01,Little  Brown Books for Young Readers,English,Ben Mikaelsen,Adventure
1714,5975,The Fall of a Sparrow,3.69,464,824,89,1999-07-06,Scribner,English,Robert Hellenga,Fiction
1715,5976,The Bluebird and the Sparrow (Women of the West  #10),3.83,251,78,9,2006-08-01,Bethany House Publishers,English,Janette Oke,Christian Fiction
1716,5981,Journey of the Sparrows,3.69,160,205,25,2002-12-30,Puffin Books,English,Fran Leeper Buss,Young Adult
1717,5984,Aleutian Sparrow,3.78,160,710,146,2005-06-01,Margaret K. McElderry Books,English,Karen Hesse,Historical Fiction
1718,5985,An Episode of Sparrows,4.21,247,900,126,2004-10-31,The New York Review Children's Collection,English,Rumer Godden,Fiction
1719,5989,Li Po and Tu Fu: Poems,4.14,256,389,28,1973-04-26,Penguin Classics,English,Li Bai,Poetry
1720,5991,æ··è¡çå­çèå (åå©æ³¢ç¹  #6),4.57,735,75,0,2005-10-01,çå æååºçæéå¬å¸,Chinese,J.K. Rowling,Fantasy
1721,6003,ç«ççèé© (åå©æ³¢ç¹  #4),4.56,768,91,2,2001-12-08,çå æååºçæéå¬å¸,Chinese,J.K. Rowling,Fantasy
1722,6008,Five T'ang Poets,4.3,184,169,21,1990-10-08,Oberlin College Press,English,Wang Wei,Poetry
1723,6038,The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,3.88,528,11,0,1986-12-01,HarperCollins Publishers,English,Charles Rembar,Law
1724,6048,Juniper,4.16,198,112,7,2004-02-24,Random House Children's Books,English,Monica Furlong,Fantasy
1725,6057,The Long Road Back: A Survivor's Guide to Anorexia,3.2,194,30,3,1998-10-01,North Star Publications (MA),English,Judy Tam Sargent,Nonfiction
1726,6058,The Road Back,4.32,352,3146,99,2001-12-01,Simon Publications,English,Erich Maria Remarque,Fiction
1727,6066,Robinson Crusoe,3.67,312,350,49,2003-04-01,Barnes & Noble Classics,English,Daniel Defoe,Classics
1728,6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,4.25,272,1130,110,1995-10-01,Scribner,English,Jonathan Shay,Nonfiction
1729,6076,The Work of Mourning,4.2,272,167,7,2003-09-15,University of Chicago Press,English,Jacques Derrida,Philosophy
1730,6089,Transform Your Life: A step-by-step programme for change,4.0,176,6,0,1998-10-29,Little  Brown Book Group,English,Diana Cooper,Spirituality
1731,6106,A Short History of Byzantium,4.09,496,1772,142,1998-12-29,Vintage,English,John Julius Norwich,History
1732,6107,The Middle Sea: A History of the Mediterranean,3.85,588,662,53,2006-10-31,Chatto & Windus,English,John Julius Norwich,History
1733,6109,A History of Venice,4.2,673,1422,93,1989-06-18,Vintage,English,John Julius Norwich,History
1734,6110,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,4.34,816,268,16,2004-09-01,Penguin Global,English,John Julius Norwich,History
1735,6112,Siddhartha,4.02,129,888,60,2006-07-18,Modern Library,English,Hermann Hesse,Classics
1736,6115,Siddhartha,4.02,132,1104,114,2002-12-31,Penguin Books,English,Hermann Hesse,Classics
1737,6129,Siddhartha,4.02,160,590,29,1975-10-31,Le Livre de Poche,French,Hermann Hesse,Classics
1738,6138,The Moonstone,3.91,528,59709,2819,2001-09-11,Modern Library,English,Wilkie Collins,Classics
1739,6140,The Moonstone,3.91,464,349,44,1998-10-24,Penguin Books,English,Wilkie Collins,Classics
1740,6144,The Moonstone,3.91,576,74,6,1999-06-10,Oxford University Press  USA,English,Wilkie Collins,Classics
1741,6148,Ride of the Second Horseman: The Birth and Death of War,4.29,320,13,0,1997-10-19,Oxford University Press  USA,English,Robert L. O'Connell,History
1742,6149,Beloved,3.83,324,282045,9004,2004-06-08,Vintage,English,Toni Morrison,Fiction
1743,6150,Cry  the Beloved Country,3.9,316,54558,2937,2003-11-25,Scribner,English,Alan Paton,Fiction
1744,6151,Life of the Beloved: Spiritual Living in a Secular World,4.28,160,7551,498,2002-10-01,Crossroad,English,Henri J.M. Nouwen,Spirituality
1745,6152,Come Away My Beloved,4.58,192,8,0,2005-10-01,Barbour Books,English,Frances J. Roberts,Christian
1746,6155,Israel  My Beloved,4.16,448,681,83,2001-03-15,Harvest House Publishers,English,Kay Arthur,Christian Fiction
1747,6156,Beloved Bride: The Letters of Stonewall Jackson to His Wife,4.1,156,137,18,2003-04-10,Vision Forum,English,Bill Potter,History
1748,6157,The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),3.95,272,18,2,1997-06-30,TarcherPerigee,English,Jean Houston,Spirituality
1749,6159,Reservation Blues,3.98,306,11163,772,2005-02-07,Grove Press,English,Sherman Alexie,Fiction
1750,6163,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,4.44,1040,4589,252,1999-09-28,Everyman's Library,English,Cormac McCarthy,Fiction
1751,6167,Music & Silence,3.95,485,2923,214,2001-05-01,Washington Square Press,English,Rose Tremain,Historical Fiction
1752,6173,The Periodic Table,4.21,194,101,10,2009-01-01,Penguin Group(CA),English,Primo Levi,Nonfiction
1753,6174,Survival in Auschwitz,4.32,187,29099,900,1995-09-01,Simon  Schuster,English,Primo Levi,Nonfiction
1754,6175,The Reawakening,4.29,230,1269,67,1995-12-01,Touchstone,English,Primo Levi,Nonfiction
1755,6176,The Drowned and the Saved,4.4,170,3542,169,1989-02-01,Abacus,English,Primo Levi,Nonfiction
1756,6180,The Monkey's Wrench,3.92,192,601,34,1995-07-01,Penguin,English,Primo Levi,Fiction
1757,6182,Primo Levi: A Life,4.11,640,104,5,2004-12-01,Picador,English,Ian Thomson,Biography
1758,6184,Wuthering Heights,3.85,279,2155,182,2007-01-13,Penguin Books,English,Emily BrontÃ«,Classics
1759,6192,Disgrace,3.84,220,61545,3916,2005-08-30,Penguin Books,English,J.M. Coetzee,Fiction
1760,6194,Waiting for the Barbarians,3.94,152,18097,1029,1999-10-01,Penguin Books,English,J.M. Coetzee,Fiction
